,userId,관심레저활동1순위값,관심레저활동2순위값,관심레저활동3순위값,관심레저활동4순위값,관심레저활동5순위값
29687,53341002,박물관 관람,영화관 관람,문학 행사 관람,미술관-전시관 관람,영상 컨텐츠 시청
29688,53341057,수영 직접 하기,없음,없음,없음,없음
29689,53341204,가족-친지 만남,계모임-동창회-사교모임,없음,없음,없음
29690,53341227,맛집-카페 탐방,헬스-보디빌딩 직접 하기,낮잠자기,없음,없음
29691,53341416,요리-베이킹,걷기-속보-조깅 직접 하기,독서,산책-걷기,쇼핑
29692,53341783,축제 참가,국내 프로스포츠 영상 시청,음악 공연 관람,없음,없음
29693,53341786,게임,영상 컨텐츠 시청,기타 자기계발-자기관리,없음,없음
29694,53341873,국내 여행,없음,없음,없음,없음
29695,53342042,쇼핑,음악-라디오 감상,독서,친구-이성친구 만남,맛집-카페 탐방
29696,53342073,걷기-속보-조깅 직접 하기,연극-뮤지컬 관람,반려동물 돌보기,없음,없음
29697,53342244,e스포츠 영상 시청,산책-걷기,생활공예-원예,국내 프로스포츠 영상 시청,종교활동
29698,53342257,반려동물 돌보기,음악 직접 활동 및 수강하기,종교활동,산책-걷기,생활공예-원예
29699,53342453,친구-이성친구 만남,영화관 관람,드라이브,없음,없음
29700,53342533,캠핑-차박,없음,없음,없음,없음
29701,53342594,영상 컨텐츠 시청,없음,없음,없음,없음
29702,53342921,산책-걷기,없음,없음,없음,없음
29703,53342949,자전거-싸이클-산악자전거 직접 타기,해외여행,음악 공연 관람,해외 프로스포츠 영상 시청,게임
29704,53343011,게임,영상 컨텐츠 시청,영화관 관람,만화책 보기,e스포츠 영상 시청
29705,53343070,영상 컨텐츠 시청,친구-이성친구 만남,낮잠자기,쇼핑,미용
29706,53343109,영상 컨텐츠 시청,만화책 보기,요리-베이킹,산책-걷기,낮잠자기
29707,53343330,계모임-동창회-사교모임,수다-잡담하기,산책-걷기,국내 여행,국내 프로스포츠 현장 관람
29708,53343459,쇼핑,없음,없음,없음,없음
29709,53343550,국내 프로스포츠 영상 시청,영상 컨텐츠 시청,없음,없음,없음
29710,53343602,영상 컨텐츠 시청,낮잠자기,친구-이성친구 만남,쇼핑,없음
29711,53343734,생활공예-원예,없음,없음,없음,없음
29712,53343813,기타 관광-여행,음주-유흥,없음,없음,없음
29713,53343878,기타 관광-여행,없음,없음,없음,없음
29714,53343888,쇼핑,드라이브,낮잠자기,영상 컨텐츠 시청,맛집-카페 탐방
29715,53344074,기타 스포츠-운동 직접하기,드라이브,없음,없음,없음
29716,53344082,해외여행,산책-걷기,음악-라디오 감상,국내 여행,드라이브
29717,53344165,미술 직접 활동 및 수강하기,기타 자기계발-자기관리,문학 직접 활동 및 수강하기,없음,없음
29718,53344229,테마파크-시설 방문,캠핑-차박,종교활동,없음,없음
29719,53344350,독서,자전거-싸이클-산악자전거 직접 타기,산책-걷기,갬블,종교활동
29720,53344383,산책-걷기,없음,없음,없음,없음
29721,53344423,어학-기술-자격증 취득,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,요가-필라테스 직접 하기,자전거-싸이클-산악자전거 직접 타기
29722,53344438,종교활동,가족-친지 만남,반려동물 돌보기,독서,SNS -인터넷 커뮤니티 활동
29723,53344462,게임,음주-유흥,친구-이성친구 만남,해외 프로스포츠 영상 시청,격투 스포츠 영상 시청
29724,53344475,낮잠자기,게임,쇼핑,없음,없음
29725,53344522,음악-라디오 감상,기타 자기계발-자기관리,어학-기술-자격증 취득,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 제작
29726,53344871,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청,없음,없음,없음
29727,53344914,국내 프로스포츠 영상 시청,국내 여행,캠핑-차박,액티비티-체험,낮잠자기
29728,53345019,영상 컨텐츠 시청,수다-잡담하기,국내 여행,산책-걷기,댄스스포츠 직접 하기
29729,53345257,영화관 관람,영상 컨텐츠 시청,종교활동,산책-걷기,쇼핑
29730,53345405,음주-유흥,음악-라디오 감상,국내 프로스포츠 영상 시청,산책-걷기,낮잠자기
29731,53345454,게임,음주-유흥,없음,없음,없음
29732,53345640,영화관 관람,수다-잡담하기,기타 관광-여행,음주-유흥,없음
29733,53345846,캠핑-차박,산책-걷기,영화관 관람,무용 공연 관람,음악 공연 관람
29734,53345858,영상 컨텐츠 시청,쇼핑,게임,만화책 보기,음악-라디오 감상
29735,53345919,인테리어,영화관 관람,음주-유흥,쇼핑,친구-이성친구 만남
29736,53345943,국내 여행,없음,없음,없음,없음
29737,53345952,산책-걷기,반려동물 돌보기,계모임-동창회-사교모임,수다-잡담하기,영화관 관람
29738,53345980,수다-잡담하기,쇼핑,산책-걷기,없음,없음
29739,53346130,등산 직접 하기,줄넘기-맨손체조-스트레칭 직접 하기,만화책 보기,쇼핑,계모임-동창회-사교모임
29740,53346192,춤-무용 직접 활동 및 수강하기,영화관 관람,독서,없음,없음
29741,53346315,헬스-보디빌딩 직접 하기,등산 직접 하기,낮잠자기,없음,없음
29742,53346396,영상 컨텐츠 시청,영화관 관람,드라이브,산책-걷기,없음
29743,53346492,국내 여행,없음,없음,없음,없음
29744,53346579,맛집-카페 탐방,게임,없음,없음,없음
29745,53346924,가족-친지 만남,영화관 관람,요가-필라테스 직접 하기,쇼핑,신문-잡지보기
29746,53346935,드라이브,헬스-보디빌딩 직접 하기,격투 스포츠 영상 시청,걷기-속보-조깅 직접 하기,종교활동
29747,53346936,종교활동,음악 직접 활동 및 수강하기,맛집-카페 탐방,영상 컨텐츠 시청,수다-잡담하기
29748,53347108,영상 컨텐츠 시청,만화책 보기,수다-잡담하기,산책-걷기,영화관 관람
29749,53347382,걷기-속보-조깅 직접 하기,드라이브,요리-베이킹,수영 직접 하기,영상 컨텐츠 시청
29750,53347597,SNS -인터넷 커뮤니티 활동,쇼핑,없음,없음,없음
29751,53347646,드라이브,없음,없음,없음,없음
29752,53347666,어학-기술-자격증 취득,영상 컨텐츠 시청,산책-걷기,맛집-카페 탐방,국내 여행
29753,53347814,요가-필라테스 직접 하기,기타 자기계발-자기관리,영화관 관람,맛집-카페 탐방,음악 공연 관람
29754,53347938,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청,영상 컨텐츠 제작,계모임-동창회-사교모임,가족-친지 만남
29755,53347992,헬스-보디빌딩 직접 하기,영상 컨텐츠 시청,독서,낮잠자기,쇼핑
29756,53348101,만화책 보기,산책-걷기,쇼핑,낮잠자기,없음
29757,53348163,영상 컨텐츠 시청,음악-라디오 감상,영화관 관람,게임,없음
29758,53348219,만화책 보기,없음,없음,없음,없음
29759,53348327,국내 프로스포츠 영상 시청,게임,가족-친지 만남,친구-이성친구 만남,국내 프로스포츠 현장 관람
29760,53348650,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,쇼핑,산책-걷기,생활공예-원예
29761,53348706,영상 컨텐츠 제작,걷기-속보-조깅 직접 하기,쇼핑,독서,영화관 관람
29762,53348727,수영 직접 하기,기타 관광-여행,종교활동,산책-걷기,맛집-카페 탐방
29763,53348813,등산 직접 하기,걷기-속보-조깅 직접 하기,드라이브,캠핑-차박,친구-이성친구 만남
29764,53348823,기타 문화예술 직접 활동 및 수강하기,요리-베이킹,음주-유흥,산책-걷기,반려동물 돌보기
29765,53348902,국내 프로스포츠 영상 시청,라켓스포츠 직접 하기,만화책 보기,국내 여행,영상 컨텐츠 시청
29766,53349105,국내 여행,친구-이성친구 만남,없음,없음,없음
29767,53349179,국내 프로스포츠 영상 시청,해외 프로스포츠 영상 시청,맛집-카페 탐방,등산 직접 하기,영화관 관람
29768,53349252,쇼핑,걷기-속보-조깅 직접 하기,맛집-카페 탐방,드라이브,영상 컨텐츠 시청
29769,53349395,신문-잡지보기,줄넘기-맨손체조-스트레칭 직접 하기,수다-잡담하기,영화관 관람,맛집-카페 탐방
29770,53349525,영상 컨텐츠 시청,없음,없음,없음,없음
29771,53349624,영상 컨텐츠 시청,없음,없음,없음,없음
29772,53349736,헬스-보디빌딩 직접 하기,영화관 관람,낮잠자기,없음,없음
29773,53349828,헬스-보디빌딩 직접 하기,산책-걷기,등산 직접 하기,수영 직접 하기,기타 자기계발-자기관리
29774,53349835,라켓스포츠 직접 하기,게임,영상 컨텐츠 시청,없음,없음
29775,53349948,영상 컨텐츠 시청,음악-라디오 감상,없음,없음,없음
29776,53349996,낮잠자기,맛집-카페 탐방,없음,없음,없음
29777,53350043,낮잠자기,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,문학 행사 관람,박물관 관람
29778,53350069,라켓스포츠 직접 하기,반려동물 돌보기,친구-이성친구 만남,등산 직접 하기,맛집-카페 탐방
29779,53350291,독서,골프 직접 하기,걷기-속보-조깅 직접 하기,가족-친지 만남,친구-이성친구 만남
29780,53350322,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,국내 프로스포츠 영상 시청,온천-사우나-찜질방,영상 컨텐츠 시청
29781,53350325,박물관 관람,축제 참가,사회봉사활동,기타 자기계발-자기관리,자전거-싸이클-산악자전거 직접 타기
29782,53350453,게임,헬스-보디빌딩 직접 하기,없음,없음,없음
29783,53350484,영상 컨텐츠 시청,음주-유흥,쇼핑,친구-이성친구 만남,없음
29784,53350646,가족-친지 만남,음악 직접 활동 및 수강하기,없음,없음,없음
29785,53350741,영상 컨텐츠 시청,골프 직접 하기,헬스-보디빌딩 직접 하기,반려동물 돌보기,가족-친지 만남
29786,53350886,낮잠자기,음악-라디오 감상,요리-베이킹,영상 컨텐츠 시청,음주-유흥
29787,53350919,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,게임,없음,없음
29788,53350923,독서,없음,없음,없음,없음
29789,53351318,종교활동,요리-베이킹,계모임-동창회-사교모임,산책-걷기,맛집-카페 탐방
29790,53351332,SNS -인터넷 커뮤니티 활동,친구-이성친구 만남,산책-걷기,국내 여행,영화관 관람
29791,53351365,영화관 관람,국내 여행,없음,없음,없음
29792,53351436,맛집-카페 탐방,낮잠자기,쇼핑,영화관 관람,걷기-속보-조깅 직접 하기
29793,53351756,가족-친지 만남,헬스-보디빌딩 직접 하기,연극-뮤지컬 관람,국내 여행,전통예술 직접 활동 및 수강하기
29794,53351854,걷기-속보-조깅 직접 하기,낮잠자기,쇼핑,가족-친지 만남,소풍-피크닉
29795,53351876,요가-필라테스 직접 하기,걷기-속보-조깅 직접 하기,국내 여행,가족-친지 만남,친구-이성친구 만남
29796,53352181,국내 프로스포츠 영상 시청,영상 컨텐츠 시청,게임,없음,없음
29797,53352195,영상 컨텐츠 시청,낮잠자기,산책-걷기,맛집-카페 탐방,드라이브
29798,53352494,게임,국내 프로스포츠 영상 시청,음악-라디오 감상,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동
29799,53352536,게임,반려동물 돌보기,친구-이성친구 만남,없음,없음
29800,53352561,독서,영화관 관람,신문-잡지보기,없음,없음
29801,53352617,드라이브,가족-친지 만남,맛집-카페 탐방,쇼핑,산책-걷기
29802,53352834,드라이브,인테리어,영상 컨텐츠 시청,걷기-속보-조깅 직접 하기,국내 여행
29803,53352949,걷기-속보-조깅 직접 하기,골프 직접 하기,골프 영상 시청,국내 프로스포츠 영상 시청,해외 프로스포츠 영상 시청
29804,53353005,영상 컨텐츠 시청,없음,없음,없음,없음
29805,53353126,게임,반려동물 돌보기,친구-이성친구 만남,없음,없음
29806,53353173,볼링_ 당구-포켓볼 직접 하기,산책-걷기,국내 여행,없음,없음
29807,53353233,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,없음,없음,없음
29808,53353246,걷기-속보-조깅 직접 하기,소풍-피크닉,산책-걷기,영상 컨텐츠 시청,쇼핑
29809,53353317,음악-라디오 감상,기타 자기계발-자기관리,쇼핑,맛집-카페 탐방,산책-걷기
29810,53353593,사회봉사활동,없음,없음,없음,없음
29811,53353657,친구-이성친구 만남,없음,없음,없음,없음
29812,53353686,등산 직접 하기,산책-걷기,골프 직접 하기,줄넘기-맨손체조-스트레칭 직접 하기,자전거-싸이클-산악자전거 직접 타기
29813,53353832,가족-친지 만남,걷기-속보-조깅 직접 하기,국내 여행,소풍-피크닉,박물관 관람
29814,53353938,사회봉사활동,친구-이성친구 만남,쇼핑,없음,없음
29815,53354089,영상 컨텐츠 시청,신문-잡지보기,등산 직접 하기,수집,드라이브
29816,53354176,영상 컨텐츠 시청,요리-베이킹,쇼핑,산책-걷기,없음
29817,53354233,낮잠자기,해외여행,산책-걷기,수다-잡담하기,없음
29818,53354316,자전거-싸이클-산악자전거 직접 타기,온천-사우나-찜질방,걷기-속보-조깅 직접 하기,없음,없음
29819,53354462,골프 직접 하기,걷기-속보-조깅 직접 하기,드라이브,맛집-카페 탐방,산책-걷기
29820,53354499,낮잠자기,영상 컨텐츠 시청,음악 공연 관람,게임,만화책 보기
29821,53354590,어학-기술-자격증 취득,독서,낮잠자기,영상 컨텐츠 시청,신문-잡지보기
29822,53354671,산책-걷기,드라이브,맛집-카페 탐방,가족-친지 만남,헬스-보디빌딩 직접 하기
29823,53354679,사회봉사활동,가족-친지 만남,종교활동,쇼핑,낮잠자기
29824,53355112,낮잠자기,요가-필라테스 직접 하기,기타 스포츠-운동 직접하기,걷기-속보-조깅 직접 하기,계모임-동창회-사교모임
29825,53355451,수다-잡담하기,음악-라디오 감상,친구-이성친구 만남,가족-친지 만남,독서
29826,53355579,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청,낮잠자기,국내 프로스포츠 현장 관람,게임
29827,53355591,독서,영상 컨텐츠 시청,음악-라디오 감상,만화책 보기,음주-유흥
29828,53355695,신문-잡지보기,SNS -인터넷 커뮤니티 활동,국내 여행,영상 컨텐츠 시청,기타 사회교류
29829,53355743,등산 직접 하기,걷기-속보-조깅 직접 하기,캠핑-차박,국내 여행,수영 직접 하기
29830,53356015,계모임-동창회-사교모임,걷기-속보-조깅 직접 하기,가족-친지 만남,종교활동,없음
29831,53356066,산책-걷기,음악-라디오 감상,골프 직접 하기,게임,국내 프로스포츠 영상 시청
29832,53356188,구기스포츠 직접 하기,없음,없음,없음,없음
29833,53356213,독서,낮잠자기,없음,없음,없음
29834,53356344,산책-걷기,없음,없음,없음,없음
29835,53356383,쇼핑,없음,없음,없음,없음
29836,53356405,어학-기술-자격증 취득,산책-걷기,음악-라디오 감상,게임,영상 컨텐츠 시청
29837,53356471,기타 스포츠-운동 직접하기,영상 컨텐츠 시청,수다-잡담하기,음악 직접 활동 및 수강하기,음주-유흥
29838,53356472,게임,기타 취미-오락-휴식,낚시,없음,없음
29839,53356493,수다-잡담하기,쇼핑,영상 컨텐츠 시청,친구-이성친구 만남,SNS -인터넷 커뮤니티 활동
29840,53356534,골프 직접 하기,없음,없음,없음,없음
29841,53356781,가족-친지 만남,만화책 보기,인테리어,낮잠자기,없음
29842,53356831,헬스-보디빌딩 직접 하기,골프 직접 하기,없음,없음,없음
29843,53356844,게임,쇼핑,음주-유흥,해외 프로스포츠 영상 시청,음악-라디오 감상
29844,53356946,영상 컨텐츠 시청,맛집-카페 탐방,게임,라켓스포츠 직접 하기,친구-이성친구 만남
29845,53357167,가족-친지 만남,드라이브,친구-이성친구 만남,국내 여행,없음
29846,53357235,요가-필라테스 직접 하기,가족-친지 만남,걷기-속보-조깅 직접 하기,해외여행,캠핑-차박
29847,53357302,쇼핑,수다-잡담하기,친구-이성친구 만남,맛집-카페 탐방,해외 프로스포츠 영상 시청
29848,53357332,맛집-카페 탐방,낮잠자기,국내 여행,친구-이성친구 만남,사진 촬영
29849,53357334,게임,영상 컨텐츠 시청,자전거-싸이클-산악자전거 직접 타기,소풍-피크닉,산책-걷기
29850,53357483,보드게임-퍼즐-바둑-장기-체스 등,영화관 관람,캠핑-차박,댄스스포츠 직접 하기,헬스-보디빌딩 직접 하기
29851,53357544,영상 컨텐츠 시청,없음,없음,없음,없음
29852,53357550,낚시,음주-유흥,캠핑-차박,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기
29853,53357660,낮잠자기,영상 컨텐츠 시청,없음,없음,없음
29854,53357863,종교활동,영화관 관람,없음,없음,없음
29855,53357914,낚시,국내 프로스포츠 영상 시청,낮잠자기,독서,테마파크-시설 방문
29856,53357961,연극-뮤지컬 관람,계모임-동창회-사교모임,없음,없음,없음
29857,53358054,춤-무용 직접 활동 및 수강하기,없음,없음,없음,없음
29858,53358104,만화책 보기,어학-기술-자격증 취득,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청,없음
29859,53358331,걷기-속보-조깅 직접 하기,없음,없음,없음,없음
29860,53358482,산책-걷기,영상 컨텐츠 시청,캠핑-차박,없음,없음
29861,53358488,국내 여행,격투 스포츠 영상 시청,댄스스포츠 직접 하기,골프 직접 하기,캠핑-차박
29862,53358517,드라이브,쇼핑,캠핑-차박,수다-잡담하기,영화관 관람
29863,53358543,게임,구기스포츠 직접 하기,없음,없음,없음
29864,53358860,구기스포츠 직접 하기,없음,없음,없음,없음
29865,53358904,익스트림스포츠 직접하기,라켓스포츠 직접 하기,수영 직접 하기,드라이브,볼링_ 당구-포켓볼 직접 하기
29866,53359003,영상 컨텐츠 시청,격투 스포츠 영상 시청,온천-사우나-찜질방,산책-걷기,낮잠자기
29867,53359539,헬스-보디빌딩 직접 하기,등산 직접 하기,캠핑-차박,자전거-싸이클-산악자전거 직접 타기,국내 여행
29868,53359548,낚시,산책-걷기,온천-사우나-찜질방,쇼핑,게임
29869,53359556,영상 컨텐츠 시청,가족-친지 만남,음악-라디오 감상,쇼핑,격투 스포츠 영상 시청
29870,53359896,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,가족-친지 만남,게임,쇼핑
29871,53360077,국내 여행,없음,없음,없음,없음
29872,53360128,걷기-속보-조깅 직접 하기,종교활동,없음,없음,없음
29873,53360455,사회봉사활동,계모임-동창회-사교모임,없음,없음,없음
29874,53360464,걷기-속보-조깅 직접 하기,없음,없음,없음,없음
29875,53360513,종교활동,수영 직접 하기,친구-이성친구 만남,드라이브,없음
29876,53360515,게임,영상 컨텐츠 시청,없음,없음,없음
29877,53360601,음악-라디오 감상,음악 공연 관람,헬스-보디빌딩 직접 하기,맛집-카페 탐방,없음
29878,53360665,수영 직접 하기,산책-걷기,소풍-피크닉,독서,영상 컨텐츠 시청
29879,53360752,계모임-동창회-사교모임,가족-친지 만남,요가-필라테스 직접 하기,테마파크-시설 방문,수다-잡담하기
29880,53360753,독서,영상 컨텐츠 시청,걷기-속보-조깅 직접 하기,음악-라디오 감상,신문-잡지보기
29881,53360772,반려동물 돌보기,생활공예-원예,드라이브,인테리어,산책-걷기
29882,53360892,산책-걷기,구기스포츠 직접 하기,음악-라디오 감상,국내 여행,등산 직접 하기
29883,53360948,가족-친지 만남,없음,없음,없음,없음
29884,53361103,드라이브,등산 직접 하기,독서,산책-걷기,종교활동
29885,53361173,종교활동,등산 직접 하기,음악-라디오 감상,가족-친지 만남,국내 여행
29886,53361248,국내 프로스포츠 영상 시청,자전거-싸이클-산악자전거 직접 타기,어학-기술-자격증 취득,국내 프로스포츠 현장 관람,가족-친지 만남
29887,53361249,낮잠자기,드라이브,종교활동,친구-이성친구 만남,영화관 관람
29888,53361365,영화관 관람,쇼핑,맛집-카페 탐방,국내 여행,음악 공연 관람
29889,53361395,산책-걷기,친구-이성친구 만남,게임,독서,영화관 관람
29890,53361629,산책-걷기,영상 컨텐츠 시청,수다-잡담하기,없음,없음
29891,53362003,맛집-카페 탐방,영상 컨텐츠 시청,친구-이성친구 만남,쇼핑,국내 여행
29892,53362016,요가-필라테스 직접 하기,SNS -인터넷 커뮤니티 활동,맛집-카페 탐방,쇼핑,없음
29893,53362047,영화관 관람,영상 컨텐츠 시청,없음,없음,없음
29894,53362061,어학-기술-자격증 취득,영화관 관람,없음,없음,없음
29895,53362184,음악 직접 활동 및 수강하기,없음,없음,없음,없음
29896,53362237,드라이브,없음,없음,없음,없음
29897,53362357,수다-잡담하기,독서,미술관-전시관 관람,가족-친지 만남,반려동물 돌보기
29898,53362405,독서,요리-베이킹,사진 촬영,만화책 보기,갬블
29899,53362418,종교활동,요리-베이킹,영상 컨텐츠 시청,기타 관광-여행,산책-걷기
29900,53362480,산책-걷기,국내 프로스포츠 영상 시청,없음,없음,없음
29901,53362635,독서,국내 여행,산책-걷기,헬스-보디빌딩 직접 하기,캠핑-차박
29902,53362707,독서,신문-잡지보기,없음,없음,없음
29903,53362823,해외여행,미술 직접 활동 및 수강하기,없음,없음,없음
29904,53362830,걷기-속보-조깅 직접 하기,가족-친지 만남,영상 컨텐츠 시청,없음,없음
29905,53363170,신문-잡지보기,격투 스포츠 현장 관람,반려동물 돌보기,없음,없음
29906,53363377,영상 컨텐츠 제작,없음,없음,없음,없음
29907,53363948,어학-기술-자격증 취득,영상 컨텐츠 시청,낮잠자기,영화관 관람,없음
29908,53364015,영상 컨텐츠 시청,없음,없음,없음,없음
29909,53364059,기타 스포츠-운동 직접하기,기타 자기계발-자기관리,없음,없음,없음
29910,53364071,영화관 관람,없음,없음,없음,없음
29911,53364220,자전거-싸이클-산악자전거 직접 타기,온천-사우나-찜질방,해외여행,없음,없음
29912,53364261,구기스포츠 직접 하기,게임,산책-걷기,등산 직접 하기,가족-친지 만남
29913,53364492,요리-베이킹,국내 프로스포츠 현장 관람,구기스포츠 직접 하기,국내 프로스포츠 영상 시청,낮잠자기
29914,53364591,가족-친지 만남,없음,없음,없음,없음
29915,53364662,친구-이성친구 만남,가족-친지 만남,요리-베이킹,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청
29916,53364780,헬스-보디빌딩 직접 하기,산책-걷기,독서,영화관 관람,등산 직접 하기
29917,53364841,종교활동,계모임-동창회-사교모임,없음,없음,없음
29918,53364848,영상 컨텐츠 시청,맛집-카페 탐방,국내 여행,음악-라디오 감상,SNS -인터넷 커뮤니티 활동
29919,53364924,요가-필라테스 직접 하기,온천-사우나-찜질방,없음,없음,없음
29920,53365147,기타 스포츠 영상-현장 관람,기타 관광-여행,골프 직접 하기,가족-친지 만남,없음
29921,53365191,음악 직접 활동 및 수강하기,해외 프로스포츠 영상 시청,박물관 관람,미술관-전시관 관람,축제 참가
29922,53365208,SNS -인터넷 커뮤니티 활동,라켓스포츠 직접 하기,게임,음주-유흥,만화책 보기
29923,53365272,인테리어,없음,없음,없음,없음
29924,53365322,생활공예-원예,없음,없음,없음,없음
29925,53365370,어학-기술-자격증 취득,없음,없음,없음,없음
29926,53365379,요리-베이킹,사회봉사활동,문학 직접 활동 및 수강하기,음악 공연 관람,없음
29927,53365468,영상 컨텐츠 시청,헬스-보디빌딩 직접 하기,친구-이성친구 만남,없음,없음
29928,53365623,갬블,없음,없음,없음,없음
29929,53365686,종교활동,없음,없음,없음,없음
29930,53365701,영상 컨텐츠 시청,음악-라디오 감상,게임,소풍-피크닉,테마파크-시설 방문
29931,53365824,낮잠자기,산책-걷기,없음,없음,없음
29932,53365933,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,등산 직접 하기,기타 사회교류,가족-친지 만남
29933,53366063,드라이브,음악-라디오 감상,테마파크-시설 방문,영상 컨텐츠 시청,산책-걷기
29934,53366182,종교활동,걷기-속보-조깅 직접 하기,수다-잡담하기,음악 공연 관람,독서
29935,53366666,해외여행,없음,없음,없음,없음
29936,53366736,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,음주-유흥,독서,쇼핑
29937,53367194,라켓스포츠 직접 하기,맛집-카페 탐방,산책-걷기,친구-이성친구 만남,기타 취미-오락-휴식
29938,53367195,골프 직접 하기,국내 여행,없음,없음,없음
29939,53367393,친구-이성친구 만남,라켓스포츠 직접 하기,골프 직접 하기,계모임-동창회-사교모임,수다-잡담하기
29940,53367557,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,갬블,계모임-동창회-사교모임,가족-친지 만남
29941,53367638,낚시,영상 컨텐츠 시청,쇼핑,없음,없음
29942,53367652,기타 관광-여행,국내 프로스포츠 현장 관람,없음,없음,없음
29943,53367746,골프 직접 하기,국내 여행,친구-이성친구 만남,캠핑-차박,SNS -인터넷 커뮤니티 활동
29944,53368100,친구-이성친구 만남,산책-걷기,국내 프로스포츠 영상 시청,없음,없음
29945,53368252,쇼핑,기타 스포츠 영상-현장 관람,독서,영화관 관람,없음
29946,53368282,계모임-동창회-사교모임,산책-걷기,친구-이성친구 만남,수다-잡담하기,음악-라디오 감상
29947,53368391,산책-걷기,게임,없음,없음,없음
29948,53368440,캠핑-차박,맛집-카페 탐방,국내 프로스포츠 영상 시청,온천-사우나-찜질방,친구-이성친구 만남
29949,53368596,영화관 관람,없음,없음,없음,없음
29950,53368617,온천-사우나-찜질방,라켓스포츠 직접 하기,산책-걷기,축제 참가,쇼핑
29951,53368732,게임,낮잠자기,영화관 관람,없음,없음
29952,53369061,e스포츠 영상 시청,없음,없음,없음,없음
29953,53369185,기타 관광-여행,없음,없음,없음,없음
29954,53369223,계모임-동창회-사교모임,국내 여행,골프 영상 시청,해외여행,없음
29955,53369243,국내 프로스포츠 현장 관람,해외여행,어학-기술-자격증 취득,국내 프로스포츠 영상 시청,국내 여행
29956,53369274,기타 자기계발-자기관리,만화책 보기,친구-이성친구 만남,계모임-동창회-사교모임,가족-친지 만남
29957,53369399,익스트림스포츠 직접하기,해외여행,없음,없음,없음
29958,53369482,등산 직접 하기,친구-이성친구 만남,걷기-속보-조깅 직접 하기,산책-걷기,골프 직접 하기
29959,53369713,음주-유흥,골프 직접 하기,국내 여행,국내 프로스포츠 영상 시청,걷기-속보-조깅 직접 하기
29960,53369941,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,요가-필라테스 직접 하기,가족-친지 만남,산책-걷기
29961,53369978,음악-라디오 감상,영상 컨텐츠 시청,춤-무용 직접 활동 및 수강하기,산책-걷기,보드게임-퍼즐-바둑-장기-체스 등
29962,53370031,국내 여행,축제 참가,영상 컨텐츠 시청,가족-친지 만남,맛집-카페 탐방
29963,53370295,가족-친지 만남,골프 직접 하기,수영 직접 하기,국내 프로스포츠 영상 시청,골프 영상 시청
29964,53370450,골프 직접 하기,친구-이성친구 만남,쇼핑,골프 영상 시청,없음
29965,53370518,만화책 보기,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,쇼핑,낮잠자기
29966,53370710,영상 컨텐츠 시청,만화책 보기,게임,가족-친지 만남,영화관 관람
29967,53370921,가족-친지 만남,수영 직접 하기,자전거-싸이클-산악자전거 직접 타기,계모임-동창회-사교모임,걷기-속보-조깅 직접 하기
29968,53370949,SNS -인터넷 커뮤니티 활동,미용,종교활동,걷기-속보-조깅 직접 하기,수다-잡담하기
29969,53371079,낮잠자기,쇼핑,산책-걷기,가족-친지 만남,없음
29970,53371242,기타 자기계발-자기관리,없음,없음,없음,없음
29971,53371526,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,없음,없음,없음
29972,53371672,낮잠자기,요리-베이킹,국내 프로스포츠 영상 시청,산책-걷기,볼링_ 당구-포켓볼 직접 하기
29973,53371711,수다-잡담하기,영상 컨텐츠 시청,친구-이성친구 만남,수영 직접 하기,음악-라디오 감상
29974,53371755,국내 프로스포츠 영상 시청,반려동물 돌보기,캠핑-차박,없음,없음
29975,53371793,미술관-전시관 관람,없음,없음,없음,없음
29976,53371828,낮잠자기,영화관 관람,드라이브,축제 참가,맛집-카페 탐방
29977,53372045,영상 컨텐츠 시청,친구-이성친구 만남,반려동물 돌보기,종교활동,게임
29978,53372093,드라이브,국내 프로스포츠 영상 시청,계모임-동창회-사교모임,없음,없음
29979,53372256,쇼핑,생활공예-원예,게임,요리-베이킹,맛집-카페 탐방
29980,53372293,낚시,캠핑-차박,기타 스포츠 영상-현장 관람,없음,없음
29981,53372479,국내 여행,미술관-전시관 관람,박물관 관람,산책-걷기,온천-사우나-찜질방
